Merge 2007,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
15,Cemetery Lawn,69HCvzX2Q3gX6qSWIqPb2A,The Rosebuds,1uatpkp2CbVMmQlMKFMAwe,Night of the Furies,6Z9BCIwHKu1RIFeLJUA04f,6,https://p.scdn.co/mp3-preview/24316c67d5cf5865ea3cdd157918a4a5d08b27bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
16,Bookshop Casanova,3Iu8G1xNBB8a09M9B0bvUw,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,God Save The Clientele,1XY8H3YQPms23p85jYLUKp,26,https://p.scdn.co/mp3-preview/2a4f63813814a605bcdd63e2712029221c5ba7f1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
17,From Brighton Beach To Santa Monica,3UmqPyjntTsF1Yo33UiK9B,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,God Save The Clientele,1XY8H3YQPms23p85jYLUKp,7,https://p.scdn.co/mp3-preview/1026b68b8d0a20c0e732ce0d0fd9ed38ed386723?cid=fa83a2fec7c440b7a2795d600d6b2c7e
18,Here Comes the Phantom,2BVCydaQMQluCzDHJgZHEI,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,God Save The Clientele,1XY8H3YQPms23p85jYLUKp,13,https://p.scdn.co/mp3-preview/8be71fb4eeaf8eb4040bd67eac705cb45da71e6b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
19,Broken Window,6bIZc7fEHQPuMhIopI5251,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Keep the Car Running,42prSYMtUHaVWHVXEWAeaq,0,not available
20,Always on the Telephone,1xOnv8KvRFPFmIatv3xjqC,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Can't Wait Another Day,6XvYYWua8JkinQQarjLbH0,7,https://p.scdn.co/mp3-preview/882d71d1241fe1b73bd0eba271af3ede463dca1e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,Broken Links,4i19qMvNN5WrMiDuURzfOK,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Can't Wait Another Day,6XvYYWua8JkinQQarjLbH0,0,https://p.scdn.co/mp3-preview/e51fe61e0eb36f8dbe616e19357c89382713447e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,California Stopover,2RHncx5fqYoglhWp1oW1mG,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Can't Wait Another Day,6XvYYWua8JkinQQarjLbH0,1,https://p.scdn.co/mp3-preview/e437eb2109bf6605878122bb1442c44cd3173f04?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Tonight I Have To Leave It,0QOTsiD9u4aMyjShaXL46F,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Tonight I Have To Leave It,10zOTxxPjk2FQeRuMBijoR,6,https://p.scdn.co/mp3-preview/7f0a48b7d3f4a519e3e86e1d6adfd095119421a7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Streams of Whiskey,1Oal2XIVbBBXtaPMYLFCfz,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Tonight I Have To Leave It,10zOTxxPjk2FQeRuMBijoR,5,https://p.scdn.co/mp3-preview/99884a00a89c632dbdfdeddafe2167e18afbdeae?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,The Underdog,2YRuexk6q6so8F5M69n4t1,Spoon,0K1q0nXQ8is36PzOKAMbNe,Ga Ga Ga Ga Ga,6zEGEx2ZXpiLczrpu5wWqu,5,not available
26,You Got Yr. Cherry Bomb,5Z8fJaVizDUYuPb32AjnGH,Spoon,0K1q0nXQ8is36PzOKAMbNe,Ga Ga Ga Ga Ga,6zEGEx2ZXpiLczrpu5wWqu,0,not available
27,Don't You Evah,4YW2R3AqcfQEiWEYkcq2AH,Spoon,0K1q0nXQ8is36PzOKAMbNe,Ga Ga Ga Ga Ga,6zEGEx2ZXpiLczrpu5wWqu,1,not available
28,Duet For Guitars #2,3jgGyltkhzYjDWGibVUBlW,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Duet For Guitars #2,0930d2exi3078g6LEXGQCG,34,https://p.scdn.co/mp3-preview/ff29ed43fe81283dc1aa5e74793a96dc3d23df9d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,Beautiful Car,07Blx4fbKHgszVQ72tSxlF,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Duet For Guitars #2,0930d2exi3078g6LEXGQCG,14,https://p.scdn.co/mp3-preview/4b566be83863853756f8ee86b686f97d2dd0d1da?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,It Won't Happen Twice,1McnYziLEjD0ODowLB44Oy,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Duet For Guitars #2,0930d2exi3078g6LEXGQCG,10,https://p.scdn.co/mp3-preview/802e2207618b77bb722010fd508d962c8b9ee1f2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,Melody Day - Four Tet Remix,7Aa8BqjJKvDsgBJNOuDx9g,Caribou,4aEnNH9PuU1HF3TsZTru54,Melody Day,44RrQPWPECeSqnUzFDQBVb,0,not available
32,Zoe,7DSSgeY4EoS9GYAjczMveC,Caribou,4aEnNH9PuU1HF3TsZTru54,Melody Day,44RrQPWPECeSqnUzFDQBVb,0,not available
33,Ocean of Noise,4XZaz8lPMokFJXIgymNIlc,Calexico,1OmdWpAh1pucAuZPzJaxIJ,Intervention,1hssUxPGNdVs3pbNE5Hj4u,0,not available
34,Everything,0eAmkCAMwNbgbB25vhjGNU,Imperial Teen,17VzpmwXT0Rd7EKaJB841P,The Hair the TV the Baby and the Band,6iU6NtApJZqNjkKeGp23dA,4,https://p.scdn.co/mp3-preview/f82cde9be1cac7bbfbd23102eb0031c17e84e19e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,One Two,7h5i6m7glilj53wKkIbrLy,Imperial Teen,17VzpmwXT0Rd7EKaJB841P,The Hair the TV the Baby and the Band,6iU6NtApJZqNjkKeGp23dA,4,https://p.scdn.co/mp3-preview/41811b249f1b0df66c352badd7065d77a95ab460?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Room With a View,77CDs7xjdyCxDGPsPyWx7w,Imperial Teen,17VzpmwXT0Rd7EKaJB841P,The Hair the TV the Baby and the Band,6iU6NtApJZqNjkKeGp23dA,5,https://p.scdn.co/mp3-preview/d91bb1270e57adc4ba709087c33382315917fb85?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,Melody Day,319pXYM3VCVS4WCO4W5P4i,Caribou,4aEnNH9PuU1HF3TsZTru54,Andorra,1VKtR65XDlo8F8fzPVuEcd,0,not available
38,She's the One,35sAp9yKA3lDrJlxLFnNcG,Caribou,4aEnNH9PuU1HF3TsZTru54,Andorra,1VKtR65XDlo8F8fzPVuEcd,0,not available
39,Irene,5GpJIPMEDWNy6Lvr1dbGEj,Caribou,4aEnNH9PuU1HF3TsZTru54,Andorra,1VKtR65XDlo8F8fzPVuEcd,0,not available
40,The Fire,4t1JqIWbPk10Qcyz80mfSZ,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Bookshop Casanova,5hwh1Csq7QydYA5PAdOaT1,1,https://p.scdn.co/mp3-preview/7a8fb4d0a43592a78d65d7dacde37d86d7170bce?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Girl From Somewhere,72Ki0oJMVL026L3TNtB8MU,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Bookshop Casanova,5hwh1Csq7QydYA5PAdOaT1,2,https://p.scdn.co/mp3-preview/66762ba99c3b99779e2872b5669be9c088a37439?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,I'll Follow You,5T8OmO3vAsMtZtjxAfb7bP,Oakley Hall,2ph23xwuOP136TIOfpeVDj,I'll Follow You,2CtP7M3GXvM25nCOM7Z7VJ,2,https://p.scdn.co/mp3-preview/3686c7a02e6ee0964405a21b76c0140343ac27a8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,No Dreams,4xRQB0HgaMeJlkfLvULfHk,Oakley Hall,2ph23xwuOP136TIOfpeVDj,I'll Follow You,2CtP7M3GXvM25nCOM7Z7VJ,1,https://p.scdn.co/mp3-preview/77dedbef151a2b6e9a0cc1acee0ef3d6f87cd3eb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,All the Way Down,2NnUR5j6MRcZWZtJo699LM,Oakley Hall,2ph23xwuOP136TIOfpeVDj,I'll Follow You,2CtP7M3GXvM25nCOM7Z7VJ,1,https://p.scdn.co/mp3-preview/3cc78c807f381e655b72c9ac68ee46b8abcc019f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Impossible,1dZkAs5BQKx07trXcGqwTY,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Our Ill Wills,5o6LGjOHAaHpUMZncZGdEl,22,https://p.scdn.co/mp3-preview/853208e3ebb939a76961cbd3904048bdcf8e9b00?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,Normandie,6MVDN8BwRKqWyvSHnJHcpi,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Our Ill Wills,5o6LGjOHAaHpUMZncZGdEl,22,https://p.scdn.co/mp3-preview/698b03efc13b2badc55c7a03c561fdef9eb7a2d6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,Parents Livingroom,4oHVOJwwg7OtGGREQ7d95M,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Our Ill Wills,5o6LGjOHAaHpUMZncZGdEl,12,https://p.scdn.co/mp3-preview/0b71355de8a939e087b109ec3e971a3f9b03d13f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,Surf City Eastern Bloc,3SVjsLvsdzRvXUWfjmtMlV,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,No Cars Go,7CjduvwluJYStNf4qVslEh,0,not available
49,Miles Under The Skin,7dm7yLv8x2XzgrUGnKsSg8,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Coast To Coast Carpet Of Love,0hAP2fHNJO2YSyRLxQ9oe1,3,https://p.scdn.co/mp3-preview/ce979f41f74efbd3ba8521d9acd62572a9bc3cc8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Slow Hamilton,6rxhVDr6Tul5BkXbtTXeAy,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Coast To Coast Carpet Of Love,0hAP2fHNJO2YSyRLxQ9oe1,2,https://p.scdn.co/mp3-preview/1a1f6e255da12f8c6a3c120afefc038265711e98?cid=fa83a2fec7c440b7a2795d600d6b2c7e
51,Hero Blows the Revolution,14xAa7dzJjquxdgfzyxoYC,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Standard Gargoyle Decisions,3ZKYNGcKcKuAbyrzuCtS4t,1,https://p.scdn.co/mp3-preview/a6c2f2153e093cf9b3c2f21ba2fcfcab3ece6cc4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
52,The Killers,5nUFzVk19iF95o1q7R0flX,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Standard Gargoyle Decisions,3ZKYNGcKcKuAbyrzuCtS4t,2,https://p.scdn.co/mp3-preview/7a7c805d9294187691e204a36c57c0c444ef0285?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53,Don't Trust Anybody,2NewQy1CF3c9GncSYyI9Jd,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Standard Gargoyle Decisions,3ZKYNGcKcKuAbyrzuCtS4t,1,https://p.scdn.co/mp3-preview/d8b231c86587dc43a3738017a4cedcb5aef1feca?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54,Always on the Saxophone,4JWeWGeAcLUeVJnC8HMKby,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Always on the Saxophone,0DakOYj3qT0F1Jo5IQaC4E,1,https://p.scdn.co/mp3-preview/711c8312241125eb1075b710bae2eee07a6b7894?cid=fa83a2fec7c440b7a2795d600d6b2c7e
