Merge 2006,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
13,Your Life as a Sequel,4e9uzcRx8DpnQkQqA0q8rH,Lambchop,2Lhs0asnFQiLuntn3s8p78,The Decline of Country & Western Civilization Part II: The Woodwind Years,2tQ9ayvFT4irdojGdVtTmY,2,https://p.scdn.co/mp3-preview/95657c55cd9ab3c6fb1dc79049f3cc0a6428f78c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
14,Alumni Lawn,7M87x4uiLGCeTmO8lExKCT,Lambchop,2Lhs0asnFQiLuntn3s8p78,The Decline of Country & Western Civilization Part II: The Woodwind Years,2tQ9ayvFT4irdojGdVtTmY,1,https://p.scdn.co/mp3-preview/9fe2c2aeff3bb98487b73cb12b566f61f0cbc810?cid=fa83a2fec7c440b7a2795d600d6b2c7e
15,The Book I Haven't Read,57BUwPH6NcgzZRW00weYvu,Lambchop,2Lhs0asnFQiLuntn3s8p78,The Decline of Country & Western Civilization Part II: The Woodwind Years,2tQ9ayvFT4irdojGdVtTmY,1,https://p.scdn.co/mp3-preview/12cdcff157e8bb85106111c5758da73a5673f870?cid=fa83a2fec7c440b7a2795d600d6b2c7e
16,"Lloyd, I'm Ready To Be Heartbroken",5uZCqAXW8wkFm6tQj34xZE,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,"Lloyd, I'm Ready To Be Heartbroken",08nvgX8HcHN1Xr4JFzPXrO,8,https://p.scdn.co/mp3-preview/d33e30e2bc4430cdc72171eb736b68c7361f7049?cid=fa83a2fec7c440b7a2795d600d6b2c7e
17,Roman Holiday,4pMVa2yqTMaYooLLzwU5h2,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,"Lloyd, I'm Ready To Be Heartbroken",08nvgX8HcHN1Xr4JFzPXrO,8,https://p.scdn.co/mp3-preview/0f14c438e278d743595be019a86a4398950c14ac?cid=fa83a2fec7c440b7a2795d600d6b2c7e
18,Tears For Affairs,06lj66SZ2cUmIjf0fr4tR4,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,Let's Get Out Of This Country,3NcGNYXKiHeygdXXL7czL1,33,https://p.scdn.co/mp3-preview/f7536ad8df98328ddfc6fca78539da363e2c2bc1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
19,Let's Get Out Of This Country,2VnI7kepsKFFh3WUI7wRAc,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,Let's Get Out Of This Country,3NcGNYXKiHeygdXXL7czL1,39,https://p.scdn.co/mp3-preview/cfa1bac5814b74eb718a91c3c0d44589eb185351?cid=fa83a2fec7c440b7a2795d600d6b2c7e
20,If Looks Could Kill,1R3iCFdkpUvP64AR0jKKPm,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,Let's Get Out Of This Country,3NcGNYXKiHeygdXXL7czL1,34,https://p.scdn.co/mp3-preview/a6796c3d9c18f086c37d5004ac504925001a8d60?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,Will's Return,3nDAxrk61EO0NCzw0HLnqV,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Who Loves the Sun,18IDb97fl63o2ZTr2tnF4K,0,https://p.scdn.co/mp3-preview/1320d22f72160cee4175a799cc4e434f3b50029e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,The Sunset Rock,1xIy1qpOyqVchWMRimXeND,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Who Loves the Sun,18IDb97fl63o2ZTr2tnF4K,0,https://p.scdn.co/mp3-preview/11c140e417417742b56b5f9828c50702bb27a417?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Seems Like a Long Time Ago,6iHgZiWLZWkBriuRGrhpuu,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Who Loves the Sun,18IDb97fl63o2ZTr2tnF4K,0,https://p.scdn.co/mp3-preview/8948d8e44dd4f67baadc7a0f51531554108aefa2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,My First Time Volume 3,2T3YzUje616FAKYHt7jg2B,Spoon,0K1q0nXQ8is36PzOKAMbNe,My First Time Volume 3,1q6UphTWzsSec6n0Zwarn6,3,not available
25,The Admiral,0SC6JiFwH5nhMnrUDlZA9k,White Whale,09DEKRREdH7UyM4gvuCxgY,WWI,4MRIXc8VH99pQS7Msanwl3,3,https://p.scdn.co/mp3-preview/63fd8b1f18138c4deec68b085595a3ed72dfed4f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,"O' William, O' Sarah",2OogDFZLCUmXDLabAJg5Ey,White Whale,09DEKRREdH7UyM4gvuCxgY,WWI,4MRIXc8VH99pQS7Msanwl3,1,https://p.scdn.co/mp3-preview/042f8b38cd0e5d21ecdf997e4921a1b0673c2f1a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,We're Just Temporary Ma'am,00DBaAr5Y1ITn5KrYinFfl,White Whale,09DEKRREdH7UyM4gvuCxgY,WWI,4MRIXc8VH99pQS7Msanwl3,1,https://p.scdn.co/mp3-preview/8c7087796f6da3ff6ad340cfb930a2fd4ee4f44e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,Don't Buy the Realistic,4KgFUAEMYyXbyuQ2a3johS,Spoon,0K1q0nXQ8is36PzOKAMbNe,Telephono,54lFveSrPVMPDnZYNA6GBM,10,not available
29,Nefarious,2PbA3d1tDOsdK2X46LBXwR,Spoon,0K1q0nXQ8is36PzOKAMbNe,Telephono,54lFveSrPVMPDnZYNA6GBM,20,not available
30,Mountain to Sound,2WLSelOphiJ9BH6mxi5sqI,Spoon,0K1q0nXQ8is36PzOKAMbNe,Soft Effects,4VI1ur2AXhTJZYCPmsorgi,5,not available
31,Waiting for the Kid to Come Out,2KpaPh86zreFHIShehRBm9,Spoon,0K1q0nXQ8is36PzOKAMbNe,Soft Effects,4VI1ur2AXhTJZYCPmsorgi,6,not available
32,Paperback Bible,47RVxBWPoogC8C3NjUh4MC,Lambchop,2Lhs0asnFQiLuntn3s8p78,Damaged,2edINiaassFdXO4weVGwZ5,11,https://p.scdn.co/mp3-preview/82fe91686787a30d5da8280829c02655c386469a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,Prepared [2],3rwVD465ymU7FZbTl3HbFx,Lambchop,2Lhs0asnFQiLuntn3s8p78,Damaged,2edINiaassFdXO4weVGwZ5,4,https://p.scdn.co/mp3-preview/ef01104dd72dfa6a134f3905bd9b7495e0ce1941?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,The Decline of Country and Western Civilization,6boC3e8c4aw1mQzNZxdbH4,Lambchop,2Lhs0asnFQiLuntn3s8p78,Damaged,2edINiaassFdXO4weVGwZ5,3,https://p.scdn.co/mp3-preview/94552159912e4705ee9147dcba483994a38a27a6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,Magic Trick,2TjnYbXTBxpXi55Jsqnvjs,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Post-War,0dGHgm63WE9dltjb9LcEsc,28,https://p.scdn.co/mp3-preview/3e818c8b9259ea5e4c42242366f901df33ff1beb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Chinese Translation,7IJlk42gDKt5dfSSLwtEsp,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Post-War,0dGHgm63WE9dltjb9LcEsc,56,https://p.scdn.co/mp3-preview/0f1cb57a21128e6944e582ec0e11b6b2f5df1176?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,To Go Home,0XM66M8avyvhs2JS9Wk1Uk,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Post-War,0dGHgm63WE9dltjb9LcEsc,35,https://p.scdn.co/mp3-preview/fc18c04f8a7e9432501fd2193c987ee3729eae5d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,Town,0zf5Sv7oGawiR1bpsNaHcQ,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Meadow,6rH8PklrTPuOQiIICcJhih,11,https://p.scdn.co/mp3-preview/712bb6a997823318206111caf2f6b9f709b0e0ab?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,Before,4IQut5pE2a6UILiQ8V2LoX,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Meadow,6rH8PklrTPuOQiIICcJhih,5,https://p.scdn.co/mp3-preview/ce749ba34325f0ecc4420993bbae5de0f7895389?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,The Tether and the Tie,4DkhQdKE2mtiWy0QUnr8b6,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Meadow,6rH8PklrTPuOQiIICcJhih,9,https://p.scdn.co/mp3-preview/118f23071ee967c669ea3a19595b8b7279a7aeb8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Sour Shores,2jBXUT8CsKL0SPc6nJkqnm,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Sour Shores,2kqldE3ysvKuiLay6BTDLl,2,https://p.scdn.co/mp3-preview/c2c65fa8ad8c5c1dbd99d9fa2d06d4cb4b009f6c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,Portraits From Before the War,3d1SXLRRSECfieH1BBYLed,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Sour Shores,2kqldE3ysvKuiLay6BTDLl,0,https://p.scdn.co/mp3-preview/0390c95a87325535cfbb490cf034d6ae37f6a784?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,Supernatural Car Lover,05E7NogGISLaW8db2O5emB,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Normal Happiness,0h0qHRKbZVGy9la77yIQom,4,https://p.scdn.co/mp3-preview/0494c7570529a03c2a1104053cead9c5ffbcb909?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Serious Bird Woman,65xIf3V8hMtGRMUTm7DZRA,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Normal Happiness,0h0qHRKbZVGy9la77yIQom,1,https://p.scdn.co/mp3-preview/52848ac18702d623365c9d1c798939c8239d4ff2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Join the Eagles,50OnU5EHer0kzMYwsngcBw,Robert Pollard,0L8gNE8U7v7YvefZenVKo5,Normal Happiness,0h0qHRKbZVGy9la77yIQom,1,https://p.scdn.co/mp3-preview/56c7e18cc31b5600354081e517fcfe572037adbd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,I'm in Love (With Arthur Dove),4hC5LSkG05SHj8YvQuIfWq,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Be Still Please,7l0gaxCgn5oboljJeXpc9v,3,https://p.scdn.co/mp3-preview/f38007e45008d6ab5ac04a7e528ed417d7adb206?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,Sweetness and Life,0GGjPVoUjsaEO34tWPHC6f,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Be Still Please,7l0gaxCgn5oboljJeXpc9v,2,https://p.scdn.co/mp3-preview/8e73890a9ebf3d650e85aafbb2f375a5d63fe822?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,Song for a Clock,6ZTEQ13yVyB34Siuh4k8gL,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Be Still Please,7l0gaxCgn5oboljJeXpc9v,3,https://p.scdn.co/mp3-preview/ea5ce5ba228adb0fe6874c04045ff6b42c6fec39?cid=fa83a2fec7c440b7a2795d600d6b2c7e
49,Here Comes the Rain,7msVnf76qSzZOf6qypeDNh,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Here Comes the Rain,3R3D98gHg7zN2iTJNKFSTA,1,https://p.scdn.co/mp3-preview/baab994f5482e3ab401f2e4c976534e0381517e9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Everybody's Missing the Sun,0kPLTvUenqM73iRxjqB9Vw,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,Here Comes the Rain,3R3D98gHg7zN2iTJNKFSTA,1,https://p.scdn.co/mp3-preview/0ee17aa0aaabc5ed4d792bbd9ed29226cdc3bffd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
