Merge 2012,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
19,Primitive Girl,4iCq0s7fjpMOCtaVwXHAfL,M. Ward,6nXSnNEdLuKTzAQozRtqiI,A Wasteland Companion,6FKmm5bDYOF6tRqcVn5TS5,21,https://p.scdn.co/mp3-preview/5ca3c804866d436a0def00465b6ca800f6d095b2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
20,Sprawl II (Mountains Beyond Mountains) [Remixed by Damian Taylor & Arcade Fire],4Y0styTzbAROQcJBQ0nb7s,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Sprawl II & Ready to Start (Remixed by Damian Taylor & Arcade Fire),7psUK6DUyd8URA3ayVCjtr,0,not available
21,Ready to Start (Remixed by Damian Taylor & Arcade Fire),0q8oCYrqejcV4tIaDKI0tF,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Sprawl II & Ready to Start (Remixed by Damian Taylor & Arcade Fire),7psUK6DUyd8URA3ayVCjtr,0,not available
22,The Twist,38gI3mol2qheChmOgKQcyN,M. Ward,6nXSnNEdLuKTzAQozRtqiI,"""Primitive Girl"" BW ""The Twist"" & ""Roll Over Beethoven""",7q7xDorsuYsgbOOWxEnzqd,8,https://p.scdn.co/mp3-preview/84da2da8ce6bebb7734eb8714a77f68780601e60?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Roll Over Beethoven,5HJzKSTTRZyofUjBW7gglG,M. Ward,6nXSnNEdLuKTzAQozRtqiI,"""Primitive Girl"" BW ""The Twist"" & ""Roll Over Beethoven""",7q7xDorsuYsgbOOWxEnzqd,5,https://p.scdn.co/mp3-preview/7ee2eefd5bb6e0915ac44f2d104ff5eaf1a2a23b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Willow,41WI4khuCCnK5AtCp31Hzj,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Willow B/W Lost,48ZnqjIU3hX2O4YYwafI3N,4,https://p.scdn.co/mp3-preview/1d5b5fd7644603fb3f149ff40f77432e43b2f13f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,Lost,2hqOQttBWGHV8ZNDN51qUQ,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Willow B/W Lost,48ZnqjIU3hX2O4YYwafI3N,0,https://p.scdn.co/mp3-preview/d1b70b158b80d655b9ca15d2014d330929f2fc77?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,This Summer,5seLpQSes91bp8Tm00BhPm,Superchunk,7lmde7T1WJPFwv1eR6melP,"""This Summer"" B/W ""Cruel Summer""",2QDF1e1678GgUhjDEQFVkI,24,https://p.scdn.co/mp3-preview/924405de2147975e2d45782f7e92ce33e0250940?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,Cruel Summer (Bananarama Cover),4jz9ju8mdBDhoYQRxSd72W,Superchunk,7lmde7T1WJPFwv1eR6melP,"""This Summer"" B/W ""Cruel Summer""",2QDF1e1678GgUhjDEQFVkI,12,https://p.scdn.co/mp3-preview/9d806abdd6a66228a3e1694b9cf5772a5e9d4fd6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,If I Can't Change Your Mind,3KpmsYSzgeummZ4leRtjbM,Sugar,4DD6xBZ1INIT3yGJRQLzej,Copper Blue (Deluxe Remaster),0ZFLUemDV7b7ilFHwzDhPl,16,https://p.scdn.co/mp3-preview/6b9e5c1fdb0c4880872c454a6b69550d5eeae4c3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,A Good Idea,5PukeF41F4XNCyltPrjtfO,Sugar,4DD6xBZ1INIT3yGJRQLzej,Copper Blue (Deluxe Remaster),0ZFLUemDV7b7ilFHwzDhPl,16,https://p.scdn.co/mp3-preview/9a36564d13142d5fd8edbfd48539953987b6a290?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Hoover Dam,4IK53QTieazWuWUYm5fkP8,Sugar,4DD6xBZ1INIT3yGJRQLzej,Copper Blue (Deluxe Remaster),0ZFLUemDV7b7ilFHwzDhPl,15,https://p.scdn.co/mp3-preview/ab02577434f571229230b84422c3dbd9be539b9c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,JC Auto,3kku4fDHjZEdWgZm9s7kYD,Sugar,4DD6xBZ1INIT3yGJRQLzej,Beaster (Remastered),03bs2OHFY6Wz0KR9oOocga,15,https://p.scdn.co/mp3-preview/0f31bfb23d6522f0d452fc0565611516f0689ed2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,Judas Cradle,5xoRB280vO0bDYXji38aBY,Sugar,4DD6xBZ1INIT3yGJRQLzej,Beaster (Remastered),03bs2OHFY6Wz0KR9oOocga,13,https://p.scdn.co/mp3-preview/8cc8171798909eaf7cff5db78896612533d5bf10?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,Gee Angel,1SLhni7wZ6uZkiSjp6KAEE,Sugar,4DD6xBZ1INIT3yGJRQLzej,File Under: Easy Listening (Deluxe Remaster),7CRz3ttiovbKcVpTSvVqdJ,21,https://p.scdn.co/mp3-preview/627ed49f0b6dcd7278ba9ad6ae68038deaa94907?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Gift,7acvhQiZn4QqCg3ry3Qzj9,Sugar,4DD6xBZ1INIT3yGJRQLzej,File Under: Easy Listening (Deluxe Remaster),7CRz3ttiovbKcVpTSvVqdJ,19,https://p.scdn.co/mp3-preview/aa6584ec877b2999238610071b03edbe2ab0abbf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,Your Favorite Thing,5BJpGJ8uAOw9MOghjkR0i9,Sugar,4DD6xBZ1INIT3yGJRQLzej,File Under: Easy Listening (Deluxe Remaster),7CRz3ttiovbKcVpTSvVqdJ,18,https://p.scdn.co/mp3-preview/1e1c03bb92b8b8389c8ab0a18912f8bef62c0cbf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Strangled by the Stereo Wire,0ynFY0PXIamAYEyLGcwcHj,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,All the Nations Airports (Deluxe Remaster),4VEYyNc1AjoB7McU95CFrU,13,https://p.scdn.co/mp3-preview/e83a4dc1d726766c1debd0cf74ae27503011783e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,All the Nations Airports,2nEASF4OH5oyZ1E73LKLBU,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,All the Nations Airports (Deluxe Remaster),4VEYyNc1AjoB7McU95CFrU,14,https://p.scdn.co/mp3-preview/c6cac9ef9d03c191d7cd6fe31643d4a01a8376a0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
