Merge 2017,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
21,Joy (Idaresit),2KX0Ej4HHfcpibWuHy1RBU,Ibibio Sound Machine,4J6CnIqPEtWYn3la2YYj2c,Uyai,411nqjElDYZFaezcfWrDS3,15,https://p.scdn.co/mp3-preview/f32914baad5e7f553be23c426adc578f8e9773e8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,I Don't Wanna Go,0dDOZz4UmE4LqT67s2pF0z,Coco Hames,0jOzDGdyJtAt5bYX7xpWYV,I Don't Wanna Go,0IOtG8ZEb3wKdQzJfplhXA,6,https://p.scdn.co/mp3-preview/1c73d6f07824246000cb641c76aeece39dde0bf9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Tiny Pieces,5q37mJI2wtK8Ld5eczGe2W,Coco Hames,0jOzDGdyJtAt5bYX7xpWYV,Tiny Pieces,2ZKRH93yKT825FE0wDinq6,0,https://p.scdn.co/mp3-preview/49613a48c9ab9965d8d76f7749547ab79cb28e74?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Look Like That,65eHJg9u0diAlJS1SVFVVH,Sneaks,40iUcsx6LWJ0DEPryPmU30,Look Like That,6ByYMzOb0XIlIndT7U4rDT,11,https://p.scdn.co/mp3-preview/56b8e8649b8af03eb151b6237d192b5f2dd0259a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,Grace-I'd-Said-I'd-Known:,2JxXzcmDzYVS9lT3yxsL4g,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Impasse (Deluxe Reissue),6NhN4zXypD06gZxaefs12r,6,https://p.scdn.co/mp3-preview/0ae547d52349ee169cb901df4f6542a3a7eb434e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,"Born Into Giving It Up,",42MbRcsM7cFmVsd8go6ehG,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Impasse (Deluxe Reissue),6NhN4zXypD06gZxaefs12r,6,https://p.scdn.co/mp3-preview/fe2509b840ba84c88a4c7fe535b7c1e7e08df59d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,"(Loaded @ the Wrong Door,",7K5gahcgWfOyjRchznvqb2,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Impasse (Deluxe Reissue),6NhN4zXypD06gZxaefs12r,6,https://p.scdn.co/mp3-preview/3330680bf82eaefb970f793545f6d032d1f9810f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,Tennessee Hollow,7zyrj0aZ96QVOe4LafJmkg,Coco Hames,0jOzDGdyJtAt5bYX7xpWYV,Coco Hames,3dC98vwXdqSS0Qe7uo16OX,3,https://p.scdn.co/mp3-preview/48c1ca60e7266817865a4e5f45020751f1e5b3df?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,You’re Calling Me,0EvymDV5rBAlETNlQtxLBP,Coco Hames,0jOzDGdyJtAt5bYX7xpWYV,Coco Hames,3dC98vwXdqSS0Qe7uo16OX,2,https://p.scdn.co/mp3-preview/3f127afca66efc16ac01b286c9b20d13a7c9f62c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,This House Ain’t a Home,0y7lJxSBquagVd0LiejWQf,Coco Hames,0jOzDGdyJtAt5bYX7xpWYV,Coco Hames,3dC98vwXdqSS0Qe7uo16OX,2,https://p.scdn.co/mp3-preview/9d18ec60a2e5d3d390a1699e1332fb7ae565bbd7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,PBNJ,5O0N12tvzW1lWmSIQhmWJ8,Sneaks,40iUcsx6LWJ0DEPryPmU30,It's a Myth,6dfVH3U3qwJ7Cd8LgGL9wb,31,https://p.scdn.co/mp3-preview/d151ce62877bd67407500937c5422c2457d2daa1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,Not My Combination,1KqFPmmpslbiUnKMWUgd3T,Sneaks,40iUcsx6LWJ0DEPryPmU30,It's a Myth,6dfVH3U3qwJ7Cd8LgGL9wb,16,https://p.scdn.co/mp3-preview/6b00c1173cc9807bcb8ae230dc67207fd0870796?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,Future,1PccBZ8uixWIvOJiIzeDvh,Sneaks,40iUcsx6LWJ0DEPryPmU30,It's a Myth,6dfVH3U3qwJ7Cd8LgGL9wb,17,https://p.scdn.co/mp3-preview/5a99bf33e6616e6eda46636c6d723653f5ce9df8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Silver,1mS3MN6lTyKX2OxdO6zQvF,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Silver,5NtZ7ujxVzGiJYq8Qp33YY,20,https://p.scdn.co/mp3-preview/a8efec676ed696e0907925e70530fa50460fba26?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,Superstar,4xaHi2hhM0b5EuJuOTO6eX,Hollie Cook,1fwuUuFbqXJx3B17PUhFCE,Superstar b/w Superdub,2DXIS3dIsWYQQFZDpMU5pu,43,https://p.scdn.co/mp3-preview/d57b5a7cf9d8d40f464bb19dc1703508c5abce08?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Oh Oh,0fmq5WIfjoRWV1NziksQEQ,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Oh Oh,1suM8d4F2SiS0P1rV4LRAP,26,https://p.scdn.co/mp3-preview/350607f86b4d22d35cee904da836117992482632?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,Rain in Soho,2LOWTScVheSB9L9Qe3Zrnm,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Rain in Soho,7oC6XC3L5lCG0nXAGzBYaM,16,https://p.scdn.co/mp3-preview/ab1a9df1480f9c6d6ddeafce4e55c4e6d4aa25e1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,Unicorn Tolerance,4u3bMAXctOhaOLjtlZQ8DO,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Goths (Deluxe Version),0qiQRfHW1HvMTnYGtYgrtQ,26,https://p.scdn.co/mp3-preview/694283c1caeed59cb3e174223ddfebb4fb83c83d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,We Do It Different on the West Coast,0Zaj1hrVHInQdohq55QhWg,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Goths (Deluxe Version),0qiQRfHW1HvMTnYGtYgrtQ,26,https://p.scdn.co/mp3-preview/07c57921eadbd86a5d3c5d24f3e30b70b79b465d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,Shelved,0i2RNWk6f7iblkadPSyz9u,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Goths (Deluxe Version),0qiQRfHW1HvMTnYGtYgrtQ,23,https://p.scdn.co/mp3-preview/039765486cfe0303cb6a79ea297fa8e080071583?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Photograph,1L1TN6blrO5qPRRVssJrGK,A Giant Dog,0PL9vFj7i7uKg74WpLohnG,Photograph,5e8KRPhbbLaJSNr9m0jFtb,10,https://p.scdn.co/mp3-preview/e7f6afc1c078e46498863ee317b5422cef39403c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
