Merge 2002,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
20,You and the Father,1rgwf1JKxkCHnvgcZJEdSV,Radar Brothers,4MB4RJ1LO8j2aWmUZyUV1u,And the Surrounding Mountains,0U8X9xUo8vbHmCP3SGNH93,4,https://p.scdn.co/mp3-preview/19972862cae7e2a0a48a68864c6008143a6f6623?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,Rock of the Lake,3uiGjM4XPF6tpEeGXyM6WK,Radar Brothers,4MB4RJ1LO8j2aWmUZyUV1u,And the Surrounding Mountains,0U8X9xUo8vbHmCP3SGNH93,4,https://p.scdn.co/mp3-preview/d2d7d76bbe071fad77bb893c64073b6bd99e256b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,On the Line,7il8LZHHUOotnvVjjx3Gfd,Radar Brothers,4MB4RJ1LO8j2aWmUZyUV1u,And the Surrounding Mountains,0U8X9xUo8vbHmCP3SGNH93,3,https://p.scdn.co/mp3-preview/2a9d01e6bae6c16419bd04e4024af7b8b1603342?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Low Pressure,0e8N0npsHadBHAlhmfarEA,Spaceheads,1DvrbqKnwSsjO1jR2rJXAU,Low Pressure,7IhvZ9tnOaPuhriHHqEcaO,2,https://p.scdn.co/mp3-preview/d0c905aef24e0a140f4a502c6a8b661fb7790215?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Pressure Point,0bXch0HGYZBxdHky5uYh2d,Spaceheads,1DvrbqKnwSsjO1jR2rJXAU,Low Pressure,7IhvZ9tnOaPuhriHHqEcaO,0,https://p.scdn.co/mp3-preview/a537678dae228f573e86bc21205073698ee11df4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,30 Gallon Tank,4OE6Awr6ZsPzTc6UGjqsvi,Spoon,0K1q0nXQ8is36PzOKAMbNe,A Series of Sneaks,3ezjtXlrFtt2hDZOgnM3EQ,11,not available
26,Car Radio,1UGLu2ZmNSAE9kAH0R3iNW,Spoon,0K1q0nXQ8is36PzOKAMbNe,A Series of Sneaks,3ezjtXlrFtt2hDZOgnM3EQ,13,not available
27,Metal Detektor,6ibSQgA5pbxVFmQyaU9NeI,Spoon,0K1q0nXQ8is36PzOKAMbNe,A Series of Sneaks,3ezjtXlrFtt2hDZOgnM3EQ,16,not available
28,The Puppy and the Leaf,1f08wKF4WcQ4ZJJQEmBRdl,Lambchop,2Lhs0asnFQiLuntn3s8p78,Survive and Advance: A Merge Records Compilation,3SRE2T4z9bHw2hjpIh6Omh,1,https://p.scdn.co/mp3-preview/dcab28edb6f6baffce6cd6dcf221c3821e5f78eb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,Hurricane,2ijKAQkQic9gm27i53m4Nt,Crooked Fingers,6j9elOE3U0Fklu0ATR9nQ0,Survive and Advance: A Merge Records Compilation,3SRE2T4z9bHw2hjpIh6Omh,1,https://p.scdn.co/mp3-preview/20566aadb30bb397b05b7d3ac8181e9b5b1111f7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Smile: No One Cares How You Feel,6KgIL5TbJyiMZ9iW20lW69,The Gothic Archies,161lBmFIa6kJHhSFWM84xx,Survive and Advance: A Merge Records Compilation,3SRE2T4z9bHw2hjpIh6Omh,0,https://p.scdn.co/mp3-preview/ced939a3ba59985be843cc8c2b1a664a8f11861e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,A Diamond Is the Devils Eye,4W8ItZSYZYgOCHKtrg1KS3,Eric Bachmann,27CXUHv5mekE9LNdC1KEqb,Short Careers - Ball of Wax,2jypyY7WFPxRPiMqzkOR4n,6,https://p.scdn.co/mp3-preview/971d7c00cbad482e1dcba3a5b3873b01c96215fd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,Short Careers,00MmjCz5E4JrJeaWYaUXzZ,Eric Bachmann,27CXUHv5mekE9LNdC1KEqb,Short Careers - Ball of Wax,2jypyY7WFPxRPiMqzkOR4n,3,https://p.scdn.co/mp3-preview/612cf2db60dfaff35d5edc61b9e61fdc0a1317cd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,Small Stakes,677PTM2mV1gIUYelRmWqZb,Spoon,0K1q0nXQ8is36PzOKAMbNe,Kill the Moonlight,0v3Pue4UjRmcwluqtcXw79,29,not available
34,The Way We Get By,141UpF0ofvBWm3r5JQwZ83,Spoon,0K1q0nXQ8is36PzOKAMbNe,Kill the Moonlight,0v3Pue4UjRmcwluqtcXw79,45,not available
35,Jonathan Fisk,4ReIrgEbZJrQrHrqoDQ8OB,Spoon,0K1q0nXQ8is36PzOKAMbNe,Kill the Moonlight,0v3Pue4UjRmcwluqtcXw79,21,not available
36,Paper Tiger,7lOCj67zuFSBsD2oDYQAQ3,Spoon,0K1q0nXQ8is36PzOKAMbNe,Kill the Moonlight,0v3Pue4UjRmcwluqtcXw79,21,not available
37,This Night,2OnyENEbA0PE6HSVTZG0zl,Destroyer,22ojy4H4ZVpowC4lRRC8In,This Night,3E9N5Es2Vm38hfVWNv4Srn,23,https://p.scdn.co/mp3-preview/57326ab7ec0f7948295d71cca64306e57ba92b19?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,"Hey, Snow White",6FlgXdr8JJLfQvMoHQjE0r,Destroyer,22ojy4H4ZVpowC4lRRC8In,This Night,3E9N5Es2Vm38hfVWNv4Srn,46,https://p.scdn.co/mp3-preview/bb664bf7865d0478676eddc065426c8e99abb255?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,Modern Painters,18X710tZDxI6naJUAVCBsm,Destroyer,22ojy4H4ZVpowC4lRRC8In,This Night,3E9N5Es2Vm38hfVWNv4Srn,13,https://p.scdn.co/mp3-preview/8544008a0f2ee1faa0e824641ac64624b8989997?cid=fa83a2fec7c440b7a2795d600d6b2c7e
